date,country,value
2004-03-01,南韓,17057.0
2004-03-01,越南,17981.0
2004-03-01,菲律賓,8275.0
2004-04-01,菲律賓,8721.0
2004-04-01,馬來西亞,11323.0
2004-04-01,越南,22588.0
2004-04-01,英國,2459.0
2004-04-01,中國大陸,15927.0
2004-04-01,法國,1876.0
2004-04-01,澳門,93784.0
2004-04-01,印尼,24161.0
2004-04-01,日本,93066.0
2004-04-01,新加坡,11627.0
2004-04-01,澳大利亞,6125.0
2004-04-01,荷蘭,9781.0
2004-04-01,德國,1859.0
2004-04-01,紐西蘭,1174.0
2004-04-01,泰國,28680.0
2004-04-01,瑞士,0.0
2004-04-01,香港,208709.0
2004-04-01,美國,40028.0
2004-04-01,加拿大,10018.0
2004-04-01,義大利,1857.0
2004-04-01,南非,0.0
2004-04-01,南韓,19012.0
2004-05-01,法國,2301.0
2004-05-01,泰國,32591.0
2004-05-01,中國大陸,16322.0
2004-05-01,加拿大,11390.0
2004-05-01,荷蘭,10883.0
2004-05-01,新加坡,11733.0
2004-05-01,英國,2784.0
2004-05-01,美國,44968.0
2004-05-01,香港,186052.0
2004-05-01,越南,24992.0
2004-05-01,馬來西亞,14647.0
2004-05-01,紐西蘭,701.0
2004-05-01,菲律賓,8475.0
2004-05-01,南非,0.0
2004-05-01,澳門,70580.0
2004-05-01,瑞士,0.0
2004-05-01,澳大利亞,6993.0
2004-05-01,印尼,23965.0
2004-05-01,日本,88355.0
2004-05-01,德國,2021.0
2004-05-01,南韓,22859.0
2004-05-01,義大利,1870.0
2004-06-01,菲律賓,9186.0
2004-06-01,荷蘭,12714.0
2004-06-01,紐西蘭,1114.0
2004-06-01,中國大陸,17215.0
2004-06-01,新加坡,14711.0
2004-06-01,南非,0.0
2004-06-01,加拿大,10746.0
2004-06-01,印尼,27663.0
2004-06-01,日本,97206.0
2004-06-01,瑞士,0.0
2004-06-01,英國,3073.0
2004-06-01,澳門,86981.0
2004-06-01,越南,22616.0
2004-06-01,南韓,31168.0
2004-06-01,泰國,44208.0
2004-06-01,美國,53404.0
2004-06-01,澳大利亞,6411.0
2004-06-01,義大利,2482.0
2004-06-01,法國,2691.0
2004-06-01,德國,2422.0
2004-06-01,香港,229403.0
2004-06-01,馬來西亞,17685.0
2004-07-01,義大利,2396.0
2004-07-01,新加坡,19354.0
2004-07-01,美國,62602.0
2004-07-01,澳大利亞,6933.0
2004-07-01,英國,3690.0
2004-07-01,越南,23213.0
2004-07-01,南韓,33332.0
2004-07-01,馬來西亞,22556.0
2004-07-01,澳門,98762.0
2004-07-01,香港,259602.0
2004-07-01,法國,2487.0
2004-07-01,德國,2616.0
2004-07-01,南非,0.0
2004-07-01,印尼,30728.0
2004-07-01,泰國,54292.0
2004-07-01,加拿大,11471.0
2004-07-01,菲律賓,11055.0
2004-07-01,中國大陸,22675.0
2004-07-01,紐西蘭,1547.0
2004-07-01,荷蘭,13663.0
2004-07-01,瑞士,0.0
2004-07-01,日本,123975.0
2004-08-01,英國,3370.0
2004-08-01,德國,2251.0
2004-08-01,南非,0.0
2004-08-01,日本,96636.0
2004-08-01,瑞士,0.0
2004-08-01,中國大陸,18973.0
2004-08-01,加拿大,11856.0
2004-08-01,泰國,49300.0
2004-08-01,印尼,27465.0
2004-08-01,法國,2235.0
2004-08-01,南韓,29992.0
2004-08-01,越南,22090.0
2004-08-01,菲律賓,9686.0
2004-08-01,澳門,96921.0
2004-08-01,馬來西亞,21755.0
2004-08-01,美國,56854.0
2004-08-01,澳大利亞,6058.0
2004-08-01,香港,246895.0
2004-08-01,新加坡,15939.0
2004-08-01,義大利,1862.0
2004-08-01,荷蘭,12426.0
2004-08-01,紐西蘭,1072.0
2004-09-01,美國,41132.0
2004-09-01,越南,20615.0
2004-09-01,瑞士,0.0
2004-09-01,香港,225012.0
2004-09-01,印尼,22812.0
2004-09-01,德國,2527.0
2004-09-01,加拿大,10623.0
2004-09-01,日本,81475.0
2004-09-01,荷蘭,13796.0
2004-09-01,法國,2741.0
2004-09-01,澳大利亞,4789.0
2004-09-01,中國大陸,16894.0
2004-09-01,英國,3555.0
2004-09-01,義大利,2420.0
2004-09-01,泰國,39906.0
2004-09-01,馬來西亞,15772.0
2004-09-01,紐西蘭,1004.0
2004-09-01,南非,0.0
2004-09-01,新加坡,12540.0
2004-09-01,菲律賓,7801.0
2004-09-01,澳門,90072.0
2004-09-01,南韓,21579.0
2004-10-01,澳大利亞,5382.0
2004-10-01,法國,2448.0
2004-10-01,印尼,19889.0
2004-10-01,香港,242275.0
2004-10-01,日本,90885.0
2004-10-01,瑞士,0.0
2004-10-01,菲律賓,8442.0
2004-10-01,荷蘭,10504.0
2004-10-01,英國,2688.0
2004-10-01,澳門,105323.0
2004-10-01,泰國,28139.0
2004-10-01,紐西蘭,1161.0
2004-10-01,新加坡,11853.0
2004-10-01,馬來西亞,12447.0
2004-10-01,美國,37600.0
2004-10-01,南非,0.0
2004-10-01,越南,22164.0
2004-10-01,南韓,28839.0
2004-10-01,中國大陸,20748.0
2004-10-01,德國,2190.0
2004-10-01,義大利,2182.0
2004-10-01,加拿大,10438.0
2004-11-01,日本,75011.0
2004-11-01,加拿大,5524.0
2004-11-01,義大利,1962.0
2004-11-01,泰國,25551.0
2004-11-01,香港,194770.0
2004-11-01,印尼,20152.0
2004-11-01,菲律賓,8928.0
2004-11-01,英國,2608.0
2004-11-01,澳門,92293.0
2004-11-01,馬來西亞,12112.0
2004-11-01,紐西蘭,1710.0
2004-11-01,越南,23359.0
2004-11-01,德國,1720.0
2004-11-01,美國,32355.0
2004-11-01,中國大陸,18667.0
2004-11-01,南韓,25780.0
2004-11-01,荷蘭,9195.0
2004-11-01,南非,0.0
2004-11-01,瑞士,0.0
2004-11-01,澳大利亞,5059.0
2004-11-01,法國,1605.0
2004-11-01,新加坡,10013.0
2004-12-01,香港,197908.0
2004-12-01,新加坡,11938.0
2004-12-01,法國,1540.0
2004-12-01,南韓,22020.0
2004-12-01,英國,2754.0
2004-12-01,日本,65005.0
2004-12-01,美國,34366.0
2004-12-01,荷蘭,8621.0
2004-12-01,南非,0.0
2004-12-01,泰國,23519.0
2004-12-01,澳大利亞,6156.0
2004-12-01,紐西蘭,1927.0
2004-12-01,越南,22896.0
2004-12-01,馬來西亞,12381.0
2004-12-01,印尼,18943.0
2004-12-01,菲律賓,9076.0
2004-12-01,中國大陸,18711.0
2004-12-01,澳門,88572.0
2004-12-01,義大利,1612.0
2004-12-01,加拿大,5160.0
2004-12-01,瑞士,0.0
2004-12-01,德國,1384.0
2005-01-01,澳大利亞,7915.0
2005-01-01,美國,48973.0
2005-01-01,新加坡,15768.0
2005-01-01,加拿大,7156.0
2005-01-01,德國,1896.0
2005-01-01,印尼,12165.0
2005-01-01,香港,191506.0
2005-01-01,菲律賓,8499.0
2005-01-01,瑞士,0.0
2005-01-01,中國大陸,18491.0
2005-01-01,南韓,34451.0
2005-01-01,馬來西亞,10342.0
2005-01-01,澳門,70671.0
2005-01-01,紐西蘭,3809.0
2005-01-01,南非,0.0
2005-01-01,越南,19130.0
2005-01-01,法國,1911.0
2005-01-01,義大利,1921.0
2005-01-01,泰國,14305.0
2005-01-01,英國,2786.0
2005-01-01,荷蘭,6926.0
2005-01-01,日本,77716.0
2005-02-01,南非,0.0
2005-02-01,印尼,16942.0
2005-02-01,瑞士,0.0
2005-02-01,紐西蘭,3482.0
2005-02-01,德國,2281.0
2005-02-01,馬來西亞,13031.0
2005-02-01,英國,2616.0
2005-02-01,澳大利亞,10217.0
2005-02-01,荷蘭,8193.0
2005-02-01,澳門,103382.0
2005-02-01,菲律賓,11426.0
2005-02-01,中國大陸,23867.0
2005-02-01,南韓,39319.0
2005-02-01,法國,2025.0
2005-02-01,美國,45925.0
2005-02-01,新加坡,17554.0
2005-02-01,越南,24146.0
2005-02-01,香港,244752.0
2005-02-01,日本,96231.0
2005-02-01,義大利,2274.0
2005-02-01,加拿大,6977.0
2005-02-01,泰國,18264.0
2005-03-01,英國,2202.0
2005-03-01,德國,2679.0
2005-03-01,荷蘭,9821.0
2005-03-01,中國大陸,19376.0
2005-03-01,新加坡,13929.0
2005-03-01,泰國,17806.0
2005-03-01,義大利,2734.0
2005-03-01,瑞士,0.0
2005-03-01,澳大利亞,6960.0
2005-03-01,日本,87116.0
2005-03-01,香港,204062.0
2005-03-01,紐西蘭,1593.0
2005-03-01,法國,2386.0
2005-03-01,南非,0.0
2005-03-01,美國,39250.0
2005-03-01,越南,19768.0
2005-03-01,澳門,92400.0
2005-03-01,加拿大,7354.0
2005-03-01,菲律賓,7700.0
2005-03-01,馬來西亞,8777.0
2005-03-01,印尼,14350.0
2005-03-01,南韓,24157.0
2005-04-01,紐西蘭,1164.0
2005-04-01,美國,43497.0
2005-04-01,香港,244345.0
2005-04-01,英國,2541.0
2005-04-01,德國,2947.0
2005-04-01,義大利,2356.0
2005-04-01,南非,0.0
2005-04-01,馬來西亞,9617.0
2005-04-01,澳門,102080.0
2005-04-01,泰國,20590.0
2005-04-01,越南,21250.0
2005-04-01,新加坡,14318.0
2005-04-01,菲律賓,8271.0
2005-04-01,澳大利亞,7823.0
2005-04-01,南韓,28037.0
2005-04-01,法國,2501.0
2005-04-01,荷蘭,9704.0
2005-04-01,日本,109656.0
2005-04-01,瑞士,0.0
2005-04-01,中國大陸,22862.0
2005-04-01,加拿大,9287.0
2005-04-01,印尼,14051.0
2005-05-01,新加坡,12778.0
2005-05-01,馬來西亞,10888.0
2005-05-01,加拿大,9399.0
2005-05-01,英國,2514.0
2005-05-01,中國大陸,22196.0
2005-05-01,菲律賓,8663.0
2005-05-01,美國,43027.0
2005-05-01,澳大利亞,7162.0
2005-05-01,泰國,22370.0
2005-05-01,印尼,15453.0
2005-05-01,南韓,27295.0
2005-05-01,澳門,102032.0
2005-05-01,香港,244430.0
2005-05-01,德國,2838.0
2005-05-01,法國,2464.0
2005-05-01,南非,0.0
2005-05-01,荷蘭,9676.0
2005-05-01,義大利,2058.0
2005-05-01,紐西蘭,882.0
2005-05-01,越南,20949.0
2005-05-01,瑞士,0.0
2005-05-01,日本,106511.0
2005-06-01,紐西蘭,968.0
2005-06-01,澳大利亞,8150.0
2005-06-01,美國,57478.0
2005-06-01,澳門,101740.0
2005-06-01,義大利,2394.0
2005-06-01,加拿大,9162.0
2005-06-01,新加坡,15761.0
2005-06-01,英國,3249.0
2005-06-01,南韓,28952.0
2005-06-01,泰國,26750.0
2005-06-01,瑞士,0.0
2005-06-01,中國大陸,20279.0
2005-06-01,南非,0.0
2005-06-01,日本,106543.0
2005-06-01,法國,2617.0
2005-06-01,香港,237747.0
2005-06-01,德國,3343.0
2005-06-01,越南,20310.0
2005-06-01,馬來西亞,15060.0
2005-06-01,印尼,18156.0
2005-06-01,荷蘭,12148.0
2005-06-01,菲律賓,9734.0
2005-07-01,瑞士,0.0
2005-07-01,澳大利亞,9253.0
2005-07-01,日本,139513.0
2005-07-01,澳門,113108.0
2005-07-01,南韓,36553.0
2005-07-01,紐西蘭,1714.0
2005-07-01,中國大陸,26142.0
2005-07-01,香港,289201.0
2005-07-01,加拿大,11696.0
2005-07-01,泰國,35189.0
2005-07-01,義大利,2194.0
2005-07-01,法國,2726.0
2005-07-01,南非,0.0
2005-07-01,荷蘭,13763.0
2005-07-01,越南,22589.0
2005-07-01,菲律賓,12683.0
2005-07-01,德國,3723.0
2005-07-01,英國,4228.0
2005-07-01,印尼,22130.0
2005-07-01,新加坡,23916.0
2005-07-01,馬來西亞,22700.0
2005-07-01,美國,69846.0
2005-08-01,法國,1670.0
2005-08-01,加拿大,11287.0
2005-08-01,印尼,20634.0
2005-08-01,南韓,32428.0
2005-08-01,瑞士,0.0
2005-08-01,菲律賓,12434.0
2005-08-01,香港,265158.0
2005-08-01,澳門,108800.0
2005-08-01,德國,2974.0
2005-08-01,日本,106310.0
2005-08-01,紐西蘭,974.0
2005-08-01,越南,18751.0
2005-08-01,義大利,1610.0
2005-08-01,南非,0.0
2005-08-01,英國,3684.0
2005-08-01,馬來西亞,20369.0
2005-08-01,新加坡,18509.0
2005-08-01,中國大陸,21593.0
2005-08-01,美國,60224.0
2005-08-01,澳大利亞,7799.0
2005-08-01,荷蘭,12955.0
2005-08-01,泰國,32571.0
2005-09-01,菲律賓,11038.0
2005-09-01,加拿大,11269.0
2005-09-01,澳門,98620.0
2005-09-01,美國,49309.0
2005-09-01,南非,0.0
2005-09-01,越南,18913.0
2005-09-01,法國,2842.0
2005-09-01,印尼,21756.0
2005-09-01,泰國,28252.0
2005-09-01,德國,3785.0
2005-09-01,英國,3304.0
2005-09-01,新加坡,13918.0
2005-09-01,中國大陸,22296.0
2005-09-01,馬來西亞,14166.0
2005-09-01,日本,90285.0
2005-09-01,荷蘭,13382.0
2005-09-01,香港,231153.0
2005-09-01,澳大利亞,7051.0
2005-09-01,瑞士,0.0
2005-09-01,義大利,2697.0
2005-09-01,紐西蘭,1086.0
2005-09-01,南韓,28697.0
2005-10-01,澳門,108854.0
2005-10-01,法國,2540.0
2005-10-01,香港,253798.0
2005-10-01,英國,2461.0
2005-10-01,日本,97298.0
2005-10-01,紐西蘭,1444.0
2005-10-01,瑞士,0.0
2005-10-01,越南,18436.0
2005-10-01,新加坡,13855.0
2005-10-01,南非,0.0
2005-10-01,泰國,22596.0
2005-10-01,南韓,34778.0
2005-10-01,義大利,2214.0
2005-10-01,澳大利亞,5799.0
2005-10-01,美國,43350.0
2005-10-01,印尼,11728.0
2005-10-01,馬來西亞,14119.0
2005-10-01,菲律賓,10785.0
2005-10-01,加拿大,9991.0
2005-10-01,荷蘭,10597.0
2005-10-01,中國大陸,22050.0
2005-10-01,德國,3785.0
2005-11-01,美國,39552.0
2005-11-01,法國,1759.0
2005-11-01,加拿大,4940.0
2005-11-01,新加坡,12067.0
2005-11-01,澳大利亞,4439.0
2005-11-01,越南,14297.0
2005-11-01,印尼,8489.0
2005-11-01,荷蘭,8058.0
2005-11-01,瑞士,0.0
2005-11-01,南非,0.0
2005-11-01,德國,2177.0
2005-11-01,澳門,84575.0
2005-11-01,泰國,14456.0
2005-11-01,菲律賓,8692.0
2005-11-01,英國,2118.0
2005-11-01,南韓,26449.0
2005-11-01,紐西蘭,1756.0
2005-11-01,日本,84289.0
2005-11-01,義大利,1994.0
2005-11-01,馬來西亞,12002.0
2005-11-01,中國大陸,18062.0
2005-11-01,香港,196898.0
2005-12-01,荷蘭,6505.0
2005-12-01,紐西蘭,1870.0
2005-12-01,美國,38567.0
2005-12-01,澳門,77560.0
2005-12-01,加拿大,5828.0
2005-12-01,德國,1483.0
2005-12-01,澳大利亞,5344.0
2005-12-01,南非,0.0
2005-12-01,泰國,15082.0
2005-12-01,英國,2128.0
2005-12-01,南韓,27090.0
2005-12-01,義大利,1363.0
2005-12-01,瑞士,0.0
2005-12-01,新加坡,12553.0
2005-12-01,印尼,9494.0
2005-12-01,香港,203977.0
2005-12-01,越南,15470.0
2005-12-01,中國大陸,20778.0
2005-12-01,馬來西亞,10225.0
2005-12-01,法國,1255.0
2005-12-01,菲律賓,9200.0
2005-12-01,日本,78938.0
2006-01-01,菲律賓,12211.0
2006-01-01,南韓,35700.0
2006-01-01,日本,106430.0
2006-01-01,中國大陸,21041.0
2006-01-01,泰國,26671.0
2006-01-01,香港,206721.0
2006-01-01,瑞士,0.0
2006-01-01,德國,2862.0
2006-01-01,法國,2052.0
2006-01-01,印尼,15192.0
2006-01-01,美國,61132.0
2006-01-01,義大利,1379.0
2006-01-01,新加坡,20478.0
2006-01-01,馬來西亞,15137.0
2006-01-01,越南,18206.0
2006-01-01,英國,3227.0
2006-01-01,紐西蘭,3854.0
2006-01-01,加拿大,6660.0
2006-01-01,荷蘭,9583.0
2006-01-01,南非,0.0
2006-01-01,澳門,67799.0
2006-01-01,澳大利亞,9820.0
2006-02-01,馬來西亞,15214.0
2006-02-01,中國大陸,25472.0
2006-02-01,日本,87908.0
2006-02-01,加拿大,5009.0
2006-02-01,澳大利亞,8211.0
2006-02-01,越南,22363.0
2006-02-01,泰國,26222.0
2006-02-01,南非,0.0
2006-02-01,瑞士,0.0
2006-02-01,新加坡,15684.0
2006-02-01,法國,2193.0
2006-02-01,義大利,1550.0
2006-02-01,紐西蘭,3440.0
2006-02-01,荷蘭,9700.0
2006-02-01,菲律賓,10052.0
2006-02-01,德國,2261.0
2006-02-01,澳門,104388.0
2006-02-01,印尼,14571.0
2006-02-01,南韓,35517.0
2006-02-01,美國,37976.0
2006-02-01,香港,259347.0
2006-02-01,英國,3064.0
2006-03-01,荷蘭,10178.0
2006-03-01,南韓,26225.0
2006-03-01,澳大利亞,6694.0
2006-03-01,義大利,2171.0
2006-03-01,泰國,27045.0
2006-03-01,馬來西亞,12819.0
2006-03-01,德國,3343.0
2006-03-01,澳門,101004.0
2006-03-01,印尼,13046.0
2006-03-01,紐西蘭,1732.0
2006-03-01,越南,20852.0
2006-03-01,美國,42543.0
2006-03-01,菲律賓,7140.0
2006-03-01,香港,226595.0
2006-03-01,南非,0.0
2006-03-01,新加坡,14486.0
2006-03-01,中國大陸,21919.0
2006-03-01,日本,87161.0
2006-03-01,加拿大,7221.0
2006-03-01,英國,2624.0
2006-03-01,瑞士,0.0
2006-03-01,法國,2973.0
2006-04-01,德國,2823.0
2006-04-01,菲律賓,7797.0
2006-04-01,澳大利亞,6137.0
2006-04-01,美國,47531.0
2006-04-01,中國大陸,24171.0
2006-04-01,義大利,1939.0
2006-04-01,印尼,15602.0
2006-04-01,瑞士,0.0
2006-04-01,英國,3243.0
2006-04-01,南非,0.0
2006-04-01,澳門,112542.0
2006-04-01,新加坡,16586.0
2006-04-01,加拿大,7881.0
2006-04-01,法國,2397.0
2006-04-01,香港,247045.0
2006-04-01,泰國,29762.0
2006-04-01,紐西蘭,1946.0
2006-04-01,荷蘭,7319.0
2006-04-01,日本,115967.0
2006-04-01,越南,21770.0
2006-04-01,馬來西亞,13998.0
2006-04-01,南韓,32040.0
2006-05-01,德國,2923.0
2006-05-01,中國大陸,22372.0
2006-05-01,香港,242599.0
2006-05-01,荷蘭,7866.0
2006-05-01,日本,100421.0
2006-05-01,菲律賓,7614.0
2006-05-01,新加坡,14083.0
2006-05-01,印尼,18228.0
2006-05-01,越南,19031.0
2006-05-01,紐西蘭,940.0
2006-05-01,義大利,2085.0
2006-05-01,澳門,100216.0
2006-05-01,南非,0.0
2006-05-01,馬來西亞,14810.0
2006-05-01,南韓,31464.0
2006-05-01,泰國,30517.0
2006-05-01,英國,3107.0
2006-05-01,美國,51058.0
2006-05-01,瑞士,0.0
2006-05-01,加拿大,7525.0
2006-05-01,法國,2658.0
2006-05-01,澳大利亞,5254.0
2006-06-01,英國,4100.0
2006-06-01,越南,19904.0
2006-06-01,澳大利亞,6010.0
2006-06-01,馬來西亞,17676.0
2006-06-01,南韓,33708.0
2006-06-01,澳門,105889.0
2006-06-01,中國大陸,21885.0
2006-06-01,法國,2995.0
2006-06-01,德國,2493.0
2006-06-01,義大利,2130.0
2006-06-01,泰國,39745.0
2006-06-01,加拿大,10645.0
2006-06-01,香港,257042.0
2006-06-01,南非,0.0
2006-06-01,瑞士,0.0
2006-06-01,菲律賓,8891.0
2006-06-01,紐西蘭,1424.0
2006-06-01,荷蘭,8015.0
2006-06-01,新加坡,17927.0
2006-06-01,美國,57772.0
2006-06-01,印尼,18986.0
2006-06-01,日本,103803.0
2006-07-01,紐西蘭,2057.0
2006-07-01,馬來西亞,20958.0
2006-07-01,加拿大,10267.0
2006-07-01,瑞士,0.0
2006-07-01,香港,314964.0
2006-07-01,澳大利亞,7695.0
2006-07-01,中國大陸,27539.0
2006-07-01,新加坡,25223.0
2006-07-01,南非,0.0
2006-07-01,法國,2567.0
2006-07-01,越南,22689.0
2006-07-01,泰國,44576.0
2006-07-01,澳門,115578.0
2006-07-01,日本,140700.0
2006-07-01,荷蘭,7291.0
2006-07-01,義大利,1878.0
2006-07-01,印尼,21877.0
2006-07-01,美國,63615.0
2006-07-01,英國,3962.0
2006-07-01,德國,2858.0
2006-07-01,菲律賓,12163.0
2006-07-01,南韓,36996.0
2006-08-01,荷蘭,7296.0
2006-08-01,英國,3533.0
2006-08-01,紐西蘭,1389.0
2006-08-01,越南,19002.0
2006-08-01,中國大陸,25518.0
2006-08-01,澳門,116817.0
2006-08-01,澳大利亞,5671.0
2006-08-01,瑞士,0.0
2006-08-01,泰國,38901.0
2006-08-01,馬來西亞,19674.0
2006-08-01,南韓,34905.0
2006-08-01,加拿大,9928.0
2006-08-01,義大利,937.0
2006-08-01,美國,60395.0
2006-08-01,菲律賓,10443.0
2006-08-01,日本,107959.0
2006-08-01,法國,2480.0
2006-08-01,德國,3205.0
2006-08-01,印尼,17264.0
2006-08-01,香港,293814.0
2006-08-01,南非,0.0
2006-08-01,新加坡,20825.0
2006-09-01,紐西蘭,1128.0
2006-09-01,南非,0.0
2006-09-01,瑞士,0.0
2006-09-01,澳大利亞,5016.0
2006-09-01,泰國,34997.0
2006-09-01,澳門,100768.0
2006-09-01,義大利,1764.0
2006-09-01,法國,2816.0
2006-09-01,印尼,13912.0
2006-09-01,日本,86782.0
2006-09-01,美國,46794.0
2006-09-01,香港,241701.0
2006-09-01,加拿大,9778.0
2006-09-01,德國,3520.0
2006-09-01,南韓,31942.0
2006-09-01,中國大陸,23898.0
2006-09-01,菲律賓,7720.0
2006-09-01,荷蘭,8340.0
2006-09-01,英國,3629.0
2006-09-01,馬來西亞,13840.0
2006-09-01,新加坡,15388.0
2006-09-01,越南,19093.0
2006-10-01,加拿大,7683.0
2006-10-01,澳大利亞,6022.0
2006-10-01,紐西蘭,1336.0
2006-10-01,泰國,28649.0
2006-10-01,南非,0.0
2006-10-01,馬來西亞,14282.0
2006-10-01,瑞士,0.0
2006-10-01,南韓,41074.0
2006-10-01,德國,3268.0
2006-10-01,新加坡,16058.0
2006-10-01,法國,2474.0
2006-10-01,義大利,1717.0
2006-10-01,澳門,115415.0
2006-10-01,美國,45384.0
2006-10-01,菲律賓,10241.0
2006-10-01,中國大陸,28709.0
2006-10-01,英國,3289.0
2006-10-01,荷蘭,6573.0
2006-10-01,越南,22166.0
2006-10-01,印尼,9276.0
2006-10-01,日本,107631.0
2006-10-01,香港,274760.0
2006-11-01,義大利,1652.0
2006-11-01,南韓,31828.0
2006-11-01,菲律賓,8248.0
2006-11-01,加拿大,4503.0
2006-11-01,印尼,14155.0
2006-11-01,美國,38868.0
2006-11-01,瑞士,0.0
2006-11-01,紐西蘭,1149.0
2006-11-01,法國,2038.0
2006-11-01,泰國,27824.0
2006-11-01,德國,2520.0
2006-11-01,馬來西亞,13150.0
2006-11-01,香港,218243.0
2006-11-01,南非,0.0
2006-11-01,日本,89276.0
2006-11-01,澳大利亞,4755.0
2006-11-01,新加坡,13957.0
2006-11-01,荷蘭,6438.0
2006-11-01,澳門,99479.0
2006-11-01,中國大陸,23376.0
2006-11-01,英國,2830.0
2006-11-01,越南,17316.0
2006-12-01,中國大陸,25723.0
2006-12-01,荷蘭,4823.0
2006-12-01,印尼,14056.0
2006-12-01,德國,1575.0
2006-12-01,越南,20460.0
2006-12-01,菲律賓,7521.0
2006-12-01,日本,80020.0
2006-12-01,新加坡,14139.0
2006-12-01,香港,210486.0
2006-12-01,英國,2647.0
2006-12-01,澳門,92337.0
2006-12-01,澳大利亞,5139.0
2006-12-01,南非,0.0
2006-12-01,加拿大,6144.0
2006-12-01,泰國,24366.0
2006-12-01,南韓,25306.0
2006-12-01,美國,40726.0
2006-12-01,馬來西亞,10353.0
2006-12-01,義大利,1350.0
2006-12-01,法國,1644.0
2006-12-01,瑞士,0.0
2006-12-01,紐西蘭,1100.0
2007-01-01,泰國,25721.0
2007-01-01,越南,17428.0
2007-01-01,義大利,1371.0
2007-01-01,馬來西亞,11171.0
2007-01-01,澳門,80331.0
2007-01-01,新加坡,17149.0
2007-01-01,中國大陸,24386.0
2007-01-01,英國,3182.0
2007-01-01,荷蘭,5152.0
2007-01-01,南韓,25184.0
2007-01-01,菲律賓,8002.0
2007-01-01,加拿大,6202.0
2007-01-01,瑞士,0.0
2007-01-01,日本,85793.0
2007-01-01,香港,217098.0
2007-01-01,紐西蘭,1927.0
2007-01-01,印尼,13678.0
2007-01-01,澳大利亞,6846.0
2007-01-01,德國,2581.0
2007-01-01,南非,0.0
2007-01-01,法國,2300.0
2007-01-01,美國,51689.0
2007-02-01,荷蘭,4639.0
2007-02-01,菲律賓,13249.0
2007-02-01,香港,245759.0
2007-02-01,德國,2410.0
2007-02-01,中國大陸,48615.0
2007-02-01,南韓,36739.0
2007-02-01,新加坡,21281.0
2007-02-01,澳門,85894.0
2007-02-01,澳大利亞,6818.0
2007-02-01,瑞士,0.0
2007-02-01,印尼,17946.0
2007-02-01,法國,2401.0
2007-02-01,英國,2864.0
2007-02-01,馬來西亞,17695.0
2007-02-01,加拿大,5791.0
2007-02-01,泰國,33365.0
2007-02-01,紐西蘭,2398.0
2007-02-01,南非,0.0
2007-02-01,義大利,1546.0
2007-02-01,美國,52667.0
2007-02-01,日本,118400.0
2007-02-01,越南,22699.0
2007-03-01,菲律賓,7892.0
2007-03-01,印尼,15120.0
2007-03-01,香港,243535.0
2007-03-01,南韓,28005.0
2007-03-01,美國,44964.0
2007-03-01,加拿大,6752.0
2007-03-01,日本,101910.0
2007-03-01,澳大利亞,7228.0
2007-03-01,紐西蘭,1587.0
2007-03-01,荷蘭,6834.0
2007-03-01,南非,0.0
2007-03-01,越南,22290.0
2007-03-01,英國,2747.0
2007-03-01,義大利,1935.0
2007-03-01,泰國,26255.0
2007-03-01,馬來西亞,12734.0
2007-03-01,德國,4213.0
2007-03-01,新加坡,15383.0
2007-03-01,澳門,108337.0
2007-03-01,法國,2786.0
2007-03-01,中國大陸,28798.0
2007-03-01,瑞士,0.0
2007-04-01,菲律賓,7143.0
2007-04-01,義大利,1737.0
2007-04-01,瑞士,0.0
2007-04-01,新加坡,14426.0
2007-04-01,越南,21395.0
2007-04-01,日本,113781.0
2007-04-01,德國,3396.0
2007-04-01,泰國,27223.0
2007-04-01,馬來西亞,13804.0
2007-04-01,南非,0.0
2007-04-01,印尼,16007.0
2007-04-01,澳門,111334.0
2007-04-01,紐西蘭,1588.0
2007-04-01,中國大陸,32962.0
2007-04-01,荷蘭,6417.0
2007-04-01,英國,2951.0
2007-04-01,香港,252456.0
2007-04-01,南韓,34690.0
2007-04-01,澳大利亞,7395.0
2007-04-01,法國,2866.0
2007-04-01,加拿大,8185.0
2007-04-01,美國,45297.0
2007-05-01,英國,2932.0
2007-05-01,越南,22326.0
2007-05-01,紐西蘭,1355.0
2007-05-01,南非,0.0
2007-05-01,澳大利亞,5430.0
2007-05-01,日本,105121.0
2007-05-01,澳門,107077.0
2007-05-01,義大利,1802.0
2007-05-01,新加坡,13805.0
2007-05-01,中國大陸,29124.0
2007-05-01,瑞士,0.0
2007-05-01,香港,261234.0
2007-05-01,南韓,35745.0
2007-05-01,加拿大,7703.0
2007-05-01,泰國,29811.0
2007-05-01,美國,51033.0
2007-05-01,德國,3229.0
2007-05-01,印尼,17359.0
2007-05-01,法國,2702.0
2007-05-01,馬來西亞,15127.0
2007-05-01,荷蘭,6969.0
2007-05-01,菲律賓,6291.0
2007-06-01,義大利,1889.0
2007-06-01,南非,0.0
2007-06-01,印尼,21323.0
2007-06-01,德國,3454.0
2007-06-01,菲律賓,9125.0
2007-06-01,日本,110410.0
2007-06-01,英國,3712.0
2007-06-01,南韓,39044.0
2007-06-01,荷蘭,7106.0
2007-06-01,澳大利亞,6266.0
2007-06-01,新加坡,16015.0
2007-06-01,加拿大,8520.0
2007-06-01,越南,20790.0
2007-06-01,香港,260216.0
2007-06-01,紐西蘭,1148.0
2007-06-01,瑞士,0.0
